avatar_id,avatar_name,gender,preview_image_url,preview_video_url
Gala_sitting_sofa_front_close,Gala Sofa Front 2,female,https://files2.heygen.ai/avatar/v3/59efeb8f6b244693bd9d60f2094c8e4e_38970/preview_talk_6.webp,https://files2.heygen.ai/avatar/v3/59efeb8f6b244693bd9d60f2094c8e4e_38970/preview_video_talk_6.mp4
Gala_lying_sofa_front,Gala Sofa Front 3,female,https://files2.heygen.ai/avatar/v3/33bb4fd328e447f38484e426b43424cb_38970/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/33bb4fd328e447f38484e426b43424cb_38970/preview_video_talk_2.mp4
Gala_sitting_sofa_front,Gala Sofa Front,female,https://files2.heygen.ai/avatar/v3/babf386c73c541169ba57087cc1c4cd7_38970/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/babf386c73c541169ba57087cc1c4cd7_38970/preview_video_talk_4.mp4
Gala_sitting_sofa_side_close,Gala Sofa Side 2,female,https://files2.heygen.ai/avatar/v3/4b03062d8e0548afa00afd8079bcf192_39000/preview_talk_8.webp,https://files2.heygen.ai/avatar/v3/4b03062d8e0548afa00afd8079bcf192_39000/preview_video_talk_8.mp4
Gala_lying_sofa_side,Gala Sofa Side 3,female,https://files2.heygen.ai/avatar/v3/d090c9b5f58d4e81a54b9abaf020a3ef_39000/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/d090c9b5f58d4e81a54b9abaf020a3ef_39000/preview_video_talk_4.mp4
Gala_sitting_sofa_side,Gala Sofa Side,female,https://files2.heygen.ai/avatar/v3/ea6b1f336a8247caadb29d920c959ce0_39000/preview_talk_7.webp,https://files2.heygen.ai/avatar/v3/ea6b1f336a8247caadb29d920c959ce0_39000/preview_video_talk_7.mp4
Georgia_standing_casual_front,Georgia Casual Front,female,https://files2.heygen.ai/avatar/v3/767af13a47a1455da7d18b7e5de39eea_39190/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/767af13a47a1455da7d18b7e5de39eea_39190/preview_video_talk_1.mp4
Georgia_standing_casual_side,Georgia Casual Side,female,https://files2.heygen.ai/avatar/v3/a648cceba67144efb80c0ea0df164e48_39210/preview_target.webp,https://files2.heygen.ai/avatar/v3/a648cceba67144efb80c0ea0df164e48_39210/preview_video_target.mp4
Georgia_sitting_office_front,Georgia Office Front,female,https://files2.heygen.ai/avatar/v3/26c9a98335d7429da6ed3215d961e080_39190/preview_target.webp,https://files2.heygen.ai/avatar/v3/26c9a98335d7429da6ed3215d961e080_39190/preview_video_target.mp4
Georgia_sitting_office_side,Georgia Office Side,female,https://files2.heygen.ai/avatar/v3/0f3cc005468d46df823f9d946312cc16_39200/preview_target.webp,https://files2.heygen.ai/avatar/v3/0f3cc005468d46df823f9d946312cc16_39200/preview_video_target.mp4
Gerardo_sitting_sofa_side,Gerardo Sofa Side,male,https://files2.heygen.ai/avatar/v3/f0da8faf4b30419487dbee70d86e4a12_39690/preview_target.webp,https://files2.heygen.ai/avatar/v3/f0da8faf4b30419487dbee70d86e4a12_39690/preview_video_target.mp4
Gerardo_sitting_indoor_front,Gerardo Indoor Front,male,https://files2.heygen.ai/avatar/v3/70ad59514ade40fb96740b0f2ce14304_39510/preview_target.webp,https://files2.heygen.ai/avatar/v3/70ad59514ade40fb96740b0f2ce14304_39510/preview_video_target.mp4
Gerardo_sitting_indoor_side,Gerardo Indoor Side,male,https://files2.heygen.ai/avatar/v3/cbf90618ebd34cc6b8308f5cf59cb995_39620/preview_target.webp,https://files2.heygen.ai/avatar/v3/cbf90618ebd34cc6b8308f5cf59cb995_39620/preview_video_target.mp4
Gerardo_standing_nightscene2_front,Gerardo Night Scene Front 2,male,https://files2.heygen.ai/avatar/v3/0cd9d7795dba4acca0982dc5a59a5975_39560/preview_target.webp,https://files2.heygen.ai/avatar/v3/0cd9d7795dba4acca0982dc5a59a5975_39560/preview_video_target.mp4
Gerardo_standing_nightscene_front,Gerardo Night Scene Front,male,https://files2.heygen.ai/avatar/v3/11af9745b4fb470bad72bf5496a12007_39550/preview_target.webp,https://files2.heygen.ai/avatar/v3/11af9745b4fb470bad72bf5496a12007_39550/preview_video_target.mp4
Gerardo_standing_outdoorsport_front,Gerardo Outdoor Sport Front,male,https://files2.heygen.ai/avatar/v3/ee7686e267ba4af2a6eec2fe349ed6a1_39410/preview_target.webp,https://files2.heygen.ai/avatar/v3/ee7686e267ba4af2a6eec2fe349ed6a1_39410/preview_video_target.mp4
Gerardo_standing_outdoorsport_side,Gerardo Outdoor Sport Side,male,https://files2.heygen.ai/avatar/v3/c6f043fd0c804e83944a732d8af5d329_39490/preview_target.webp,https://files2.heygen.ai/avatar/v3/c6f043fd0c804e83944a732d8af5d329_39490/preview_video_target.mp4
Gerardo_sitting_sofa_front,Gerardo Sofa Front,male,https://files2.heygen.ai/avatar/v3/64e4d35dddc54c92a98328cd2a921bb2_39600/preview_target.webp,https://files2.heygen.ai/avatar/v3/64e4d35dddc54c92a98328cd2a921bb2_39600/preview_video_target.mp4
Giulia_standing_office_front,Giulia Office Front 2,female,https://files2.heygen.ai/avatar/v3/80f65ad6ce5f4e85b3489a663008b130_37440/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/80f65ad6ce5f4e85b3489a663008b130_37440/preview_video_talk_1.mp4
Giulia_sitting_office_front,Giulia Office Front,female,https://files2.heygen.ai/avatar/v3/9d6af555388045e2bd0613321b815ef3_37440/preview_target.webp,https://files2.heygen.ai/avatar/v3/9d6af555388045e2bd0613321b815ef3_37440/preview_video_target.mp4
Giulia_standing_office_side,Giulia Office Side 2,female,https://files2.heygen.ai/avatar/v3/7b651f125d7a444f805fe650e6d8cae3_37450/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/7b651f125d7a444f805fe650e6d8cae3_37450/preview_video_talk_1.mp4
Giulia_sitting_office_side,Giulia Office Side,female,https://files2.heygen.ai/avatar/v3/4548d30469b4469bbf3778d603d502f9_37450/preview_target.webp,https://files2.heygen.ai/avatar/v3/4548d30469b4469bbf3778d603d502f9_37450/preview_video_target.mp4
Giulia_sitting_sofa_front,Giulia Sofa Front,female,https://files2.heygen.ai/avatar/v3/c120df50527f4a8e93f2d6fab98aa335_37400/preview_target.webp,https://files2.heygen.ai/avatar/v3/c120df50527f4a8e93f2d6fab98aa335_37400/preview_video_target.mp4
Giulia_sitting_sofa_side,Giulia Sofa Side,female,https://files2.heygen.ai/avatar/v3/5e60879e278a42a8a8bd1850aab6dff9_37410/preview_target.webp,https://files2.heygen.ai/avatar/v3/5e60879e278a42a8a8bd1850aab6dff9_37410/preview_video_target.mp4
Giulia_standing_sofa_front,Giulia Sofa  Front 2,female,https://files2.heygen.ai/avatar/v3/b0f22026f8ae46db8099bd02e3472977_37400/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/b0f22026f8ae46db8099bd02e3472977_37400/preview_video_talk_1.mp4
Giulia_standing_sofa_side,Giulia Sofa  Side 3,female,https://files2.heygen.ai/avatar/v3/55854c68aff34a2c8da13df11ff354c2_37410/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/55854c68aff34a2c8da13df11ff354c2_37410/preview_video_talk_1.mp4
Ida_sitting_lounge_front,Ida Lounge Front 2,female,https://files2.heygen.ai/avatar/v3/9b3158190121468c92b74fd59cb2a349_38110/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/9b3158190121468c92b74fd59cb2a349_38110/preview_video_talk_1.mp4
Ida_standing_lounge_front,Ida Lounge Front,female,https://files2.heygen.ai/avatar/v3/6f8a40c394b547339572c92540cf1f70_38110/preview_target.webp,https://files2.heygen.ai/avatar/v3/6f8a40c394b547339572c92540cf1f70_38110/preview_video_target.mp4
Ida_sitting_lounge_side,Ida Lounge Side 2,female,https://files2.heygen.ai/avatar/v3/01abf34f669e46f6b63816a3b4db8c2b_38120/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/01abf34f669e46f6b63816a3b4db8c2b_38120/preview_video_talk_1.mp4
Ida_standing_lounge_side,Ida Lounge Side,female,https://files2.heygen.ai/avatar/v3/cdeafe31b47a406da4ef31f631b9237e_38120/preview_target.webp,https://files2.heygen.ai/avatar/v3/cdeafe31b47a406da4ef31f631b9237e_38120/preview_video_target.mp4
Ida_standing_sofa_front,Ida Sofa Front 2,female,https://files2.heygen.ai/avatar/v3/3968fde1e2ab4cccaf79bae77e7b7387_37940/preview_target.webp,https://files2.heygen.ai/avatar/v3/3968fde1e2ab4cccaf79bae77e7b7387_37940/preview_video_target.mp4
Ida_sitting_sofa_front,Ida Sofa Front,female,https://files2.heygen.ai/avatar/v3/d70b6fe0626f44069a393baa6ede6315_37940/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/d70b6fe0626f44069a393baa6ede6315_37940/preview_video_talk_1.mp4
Ida_standing_sofa_side,Ida Sofa Side 2,female,https://files2.heygen.ai/avatar/v3/591c6df250d042fc907365186511eed4_37950/preview_target.webp,https://files2.heygen.ai/avatar/v3/591c6df250d042fc907365186511eed4_37950/preview_video_target.mp4
Ida_sitting_sofa_side,Ida Sofa Side,female,https://files2.heygen.ai/avatar/v3/d4430f0a543f493f92339928fb3cad37_37960/preview_target.webp,https://files2.heygen.ai/avatar/v3/d4430f0a543f493f92339928fb3cad37_37960/preview_video_target.mp4
Jin_Casual_Sitting_Front_public,Jin Casual Sitting Front,female,https://files2.heygen.ai/avatar/v3/04c7ae8760d149bb8717d29fedf2b84b_43380/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/04c7ae8760d149bb8717d29fedf2b84b_43380/preview_video_talk_1.mp4
Jin_Casual_Sitting_Side_public,Jin Casual Sitting Side,female,https://files2.heygen.ai/avatar/v3/487e90522be14c76a050b213a1448e55_43390/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/487e90522be14c76a050b213a1448e55_43390/preview_video_talk_2.mp4
Jin_Vest_Front_public,Jin Vest Front,female,https://files2.heygen.ai/avatar/v3/d2e79d47a2464bdbb0062f46b51630dc_43400/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/d2e79d47a2464bdbb0062f46b51630dc_43400/preview_video_talk_1.mp4
Jin_Vest_Side_public,Jin Vest Side,female,https://files2.heygen.ai/avatar/v3/8bbe48df011d4a79abe4086acc63dac4_43410/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/8bbe48df011d4a79abe4086acc63dac4_43410/preview_video_talk_1.mp4
Jin_Vest_Sitting_Front_public,Jin Vest Sitting Front,female,https://files2.heygen.ai/avatar/v3/e76da3050bbd4e7ba05f99986c8ed594_43400/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/e76da3050bbd4e7ba05f99986c8ed594_43400/preview_video_talk_2.mp4
Jin_Vest_Sitting_Side_public,Jin Vest Sitting Side,female,https://files2.heygen.ai/avatar/v3/f643dd66c5a94239ac94812976e4eebb_43410/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/f643dd66c5a94239ac94812976e4eebb_43410/preview_video_talk_2.mp4
Jocelyn_standing_office_front,Jocelyn Office Front 2,female,https://files2.heygen.ai/avatar/v3/52491deef4b242c2898192f07743d4ce_36750/preview_target.webp,https://files2.heygen.ai/avatar/v3/52491deef4b242c2898192f07743d4ce_36750/preview_video_target.mp4
Jocelyn_sitting_office_front,Jocelyn Office Front,female,https://files2.heygen.ai/avatar/v3/ec29586b231045748569b7576aa1d6a3_36760/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/ec29586b231045748569b7576aa1d6a3_36760/preview_video_talk_2.mp4
Jocelyn_standing_office_side,Jocelyn Office Side 2,female,https://files2.heygen.ai/avatar/v3/47f18af1b24747798d4fa32dbfa79ed9_36740/preview_target.webp,https://files2.heygen.ai/avatar/v3/47f18af1b24747798d4fa32dbfa79ed9_36740/preview_video_target.mp4
Jocelyn_sitting_office_side,Jocelyn Office Side,female,https://files2.heygen.ai/avatar/v3/d8ff1a875fef4416bef4fa617558ed69_36770/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/d8ff1a875fef4416bef4fa617558ed69_36770/preview_video_talk_1.mp4
Jocelyn_standing_sofa_front,Jocelyn Sofa Front 2,female,https://files2.heygen.ai/avatar/v3/24ae8e68ba1d44a3bfd928e33459a399_36680/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/24ae8e68ba1d44a3bfd928e33459a399_36680/preview_video_talk_4.mp4
Jocelyn_sitting_sofa_front,Jocelyn Sofa Front,female,https://files2.heygen.ai/avatar/v3/3019184debd34a2e8206c441cad2289d_36670/preview_target.webp,https://files2.heygen.ai/avatar/v3/3019184debd34a2e8206c441cad2289d_36670/preview_video_target.mp4
Jocelyn_standing_sofa_side,Jocelyn Sofa Side 2,female,https://files2.heygen.ai/avatar/v3/b44135a6206e4e58b913c5e090a39597_36690/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/b44135a6206e4e58b913c5e090a39597_36690/preview_video_talk_3.mp4
Jocelyn_sitting_sofa_side,Jocelyn Sofa Side,female,https://files2.heygen.ai/avatar/v3/56f4c5e2157d47578ad209a08d4c0324_36660/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/56f4c5e2157d47578ad209a08d4c0324_36660/preview_video_talk_1.mp4
Joel_sitting_couch_front,Joel Couch Front,male,https://files2.heygen.ai/avatar/v3/812e4c922e0d4ba0b2c5a21a0dd43fb1_39100/preview_target.webp,https://files2.heygen.ai/avatar/v3/812e4c922e0d4ba0b2c5a21a0dd43fb1_39100/preview_video_target.mp4
Joel_sitting_couch_side,Joel Couch Side,male,https://files2.heygen.ai/avatar/v3/9db20d88c7b74d9c8d458a0fda92839f_39110/preview_target.webp,https://files2.heygen.ai/avatar/v3/9db20d88c7b74d9c8d458a0fda92839f_39110/preview_video_target.mp4
Joel_standing_gym_front,Joel Gym Front,male,https://files2.heygen.ai/avatar/v3/b8a3c58ffefb4428a83030f5a9a5eed6_39100/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/b8a3c58ffefb4428a83030f5a9a5eed6_39100/preview_video_talk_4.mp4
Joel_standing_gym_side,Joel Gym Side,male,https://files2.heygen.ai/avatar/v3/d60f4de42c784e6e8ebe07958dd804be_39110/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/d60f4de42c784e6e8ebe07958dd804be_39110/preview_video_talk_2.mp4
Joel_standing_mountain_front,Joel Mountain Front,male,https://files2.heygen.ai/avatar/v3/c9bd3ad912fe448f917753ac55db2157_39100/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/c9bd3ad912fe448f917753ac55db2157_39100/preview_video_talk_2.mp4
Joel_standing_mountain_side,Joel Mountain Side,male,https://files2.heygen.ai/avatar/v3/40ad4cc57ad74b1ba3e0aaf39be1b9e1_39110/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/40ad4cc57ad74b1ba3e0aaf39be1b9e1_39110/preview_video_talk_4.mp4
Jonas_sitting_gym_front,Jonas Gym Front 2,male,https://files2.heygen.ai/avatar/v3/e66b500dd5034538835f52a71a6cae66_38730/preview_target.webp,https://files2.heygen.ai/avatar/v3/e66b500dd5034538835f52a71a6cae66_38730/preview_video_target.mp4
Jonas_standing_gym_front,Jonas Gym Front,male,https://files2.heygen.ai/avatar/v3/7cda83478bc14c07965b690934292a55_38730/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/7cda83478bc14c07965b690934292a55_38730/preview_video_talk_1.mp4
Jonas_standing_gym_side,Jonas Gym Side 2,male,https://files2.heygen.ai/avatar/v3/4dae6fb1f34c41fcac301ec9c7e9467a_38740/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/4dae6fb1f34c41fcac301ec9c7e9467a_38740/preview_video_talk_1.mp4
Jonas_sitting_gym_side,Jonas Gym Side ,male,https://files2.heygen.ai/avatar/v3/7d8cef0ba3f04af1a0ca33b3001c6db0_38740/preview_target.webp,https://files2.heygen.ai/avatar/v3/7d8cef0ba3f04af1a0ca33b3001c6db0_38740/preview_video_target.mp4
Juan_standing_office_front,June Office Front 2,male,https://files2.heygen.ai/avatar/v3/a603f3dcbf3c4db6b75ca2ea35a3a9ee_38910/preview_target.webp,https://files2.heygen.ai/avatar/v3/a603f3dcbf3c4db6b75ca2ea35a3a9ee_38910/preview_video_target.mp4
Juan_sitting_office_front,Juan Office Front,male,https://files2.heygen.ai/avatar/v3/88e941fd3b90448aa1366e3839a126a4_37750/preview_talk_5.webp,https://files2.heygen.ai/avatar/v3/88e941fd3b90448aa1366e3839a126a4_37750/preview_video_talk_5.mp4
Juan_standing_office_side,Juan Office Side 2,male,https://files2.heygen.ai/avatar/v3/98ad0dbc87334362addae4c56b8e5add_38010/preview_target.webp,https://files2.heygen.ai/avatar/v3/98ad0dbc87334362addae4c56b8e5add_38010/preview_video_target.mp4
Juan_sitting_office_side,Juan Office Side,male,https://files2.heygen.ai/avatar/v3/f1d2170d0d72439dbff597c801b8fce3_37750/preview_talk_6.webp,https://files2.heygen.ai/avatar/v3/f1d2170d0d72439dbff597c801b8fce3_37750/preview_video_talk_6.mp4
Juan_standing_sofa_front,Juan Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/f87e6f6954844d8881669e5686e66b79_38020/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/f87e6f6954844d8881669e5686e66b79_38020/preview_video_talk_1.mp4
Juan_sitting_sofa_front,Juan Sofa Front,male,https://files2.heygen.ai/avatar/v3/2fe0f56a53ec41feb071aa1541c7b80f_37750/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/2fe0f56a53ec41feb071aa1541c7b80f_37750/preview_video_talk_3.mp4
Juan_standing_sofa_side,Juan Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/ae2530fb96374adebfc6e3b6c0fd8931_37760/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/ae2530fb96374adebfc6e3b6c0fd8931_37760/preview_video_talk_4.mp4
Juan_sitting_sofa_side,Juan Sofa Side,male,https://files2.heygen.ai/avatar/v3/d92013ef9f594744b50ca39d10926d49_37750/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/d92013ef9f594744b50ca39d10926d49_37750/preview_video_talk_2.mp4
Judita_standing_yoga_front,Judita Yoga Front 2,female,https://files2.heygen.ai/avatar/v3/4d353f3140b245188cf495976e79312a_38690/preview_target.webp,https://files2.heygen.ai/avatar/v3/4d353f3140b245188cf495976e79312a_38690/preview_video_target.mp4
Judita_sitting_yoga_front,Judita Yoga Front,female,https://files2.heygen.ai/avatar/v3/01bf1b75c57e4c99b143b1d185beb21c_38690/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/01bf1b75c57e4c99b143b1d185beb21c_38690/preview_video_talk_1.mp4
Judita_standing_yoga_side,Judita Yoga Side 2,female,https://files2.heygen.ai/avatar/v3/15b6f2f7e8c84384bbc59be99a23eb01_38700/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/15b6f2f7e8c84384bbc59be99a23eb01_38700/preview_video_talk_1.mp4
Judita_sitting_yoga_side,Judita Yoga Side,female,https://files2.heygen.ai/avatar/v3/ceff773b835a441abfac40f06475cc69_38700/preview_target.webp,https://files2.heygen.ai/avatar/v3/ceff773b835a441abfac40f06475cc69_38700/preview_video_target.mp4
Judy_Nurse_Front_public,Judy Nurse Front,female,https://files2.heygen.ai/avatar/v3/5d360b50467145cf80d6398d65028f6b_43240/preview_target.webp,https://files2.heygen.ai/avatar/v3/5d360b50467145cf80d6398d65028f6b_43240/preview_video_target.mp4
Judy_Nurse_Side_public,Judy Nurse Side,female,https://files2.heygen.ai/avatar/v3/f2144fa87b3143a490471ee015b941b4_43250/preview_target.webp,https://files2.heygen.ai/avatar/v3/f2144fa87b3143a490471ee015b941b4_43250/preview_video_target.mp4
June_sitting_office_front,June Office Front,female,https://files2.heygen.ai/avatar/v3/251ff4bcc6b8474991c9922146f73093_38910/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/251ff4bcc6b8474991c9922146f73093_38910/preview_video_talk_1.mp4
June_standing_office_side,June Office Side 2,female,https://files2.heygen.ai/avatar/v3/c6564b06a89a4b46b94ce065e21659dc_38900/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/c6564b06a89a4b46b94ce065e21659dc_38900/preview_video_talk_1.mp4
June_sitting_office_side,June Office Side,female,https://files2.heygen.ai/avatar/v3/6e26a23d50914a37a2c2fedc9ae9925b_38900/preview_target.webp,https://files2.heygen.ai/avatar/v3/6e26a23d50914a37a2c2fedc9ae9925b_38900/preview_video_target.mp4
Juan_standing_sofacasual_front,June Sofa Casual Front 2,female,https://files2.heygen.ai/avatar/v3/dd930d203c7d4ae4ac94b66c8ade49bb_38910/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/dd930d203c7d4ae4ac94b66c8ade49bb_38910/preview_video_talk_3.mp4
Juan_sitting_sofacasual_front,June Sofa Casual Front,female,https://files2.heygen.ai/avatar/v3/809a54ee11864a7c9d869fad045e57c6_38910/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/809a54ee11864a7c9d869fad045e57c6_38910/preview_video_talk_2.mp4
June_standing_sofacasual_side,June Sofa Casual Side 2,female,https://files2.heygen.ai/avatar/v3/39c7a3ecded342c895f73fd3d5956acf_38900/preview_talk_3.webp,https://files2.heygen.ai/avatar/v3/39c7a3ecded342c895f73fd3d5956acf_38900/preview_video_talk_3.mp4
June_sitting_sofacasual_side,June Sofa Casual Side,female,https://files2.heygen.ai/avatar/v3/074ce0017cbf4199926e898a98539724_38900/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/074ce0017cbf4199926e898a98539724_38900/preview_video_talk_2.mp4
Karolin_public_20230109,Karolin in Black Suit,female,https://files2.heygen.ai/avatar/v3/77aac0edfba14076b140a4d151dd180c_13140/preview_talk_4.webp,https://files2.heygen.ai/avatar/v3/77aac0edfba14076b140a4d151dd180c_13140/preview_video_talk_4.mp4
Kavya_standing_indoor_front,Kavya Indoor Front,female,https://files2.heygen.ai/avatar/v3/cc0dc576a0b249759f8e26fd892e1a76_39540/preview_target.webp,https://files2.heygen.ai/avatar/v3/cc0dc576a0b249759f8e26fd892e1a76_39540/preview_video_target.mp4
Kavya_standing_indoor_side,Kavya Indoor Side,female,https://files2.heygen.ai/avatar/v3/d640fcc06f304f4aab78766bc161c982_39630/preview_target.webp,https://files2.heygen.ai/avatar/v3/d640fcc06f304f4aab78766bc161c982_39630/preview_video_target.mp4
Kavya_standing_outdoor_side,Kavya Outdoor Side,female,https://files2.heygen.ai/avatar/v3/8eac6460a57747359330bfcfa0abbe96_39670/preview_target.webp,https://files2.heygen.ai/avatar/v3/8eac6460a57747359330bfcfa0abbe96_39670/preview_video_target.mp4
Kavya_standing_outdoorsport_front,Kavya Outdoor Sport Front,female,https://files2.heygen.ai/avatar/v3/56470a9a70304e25a1f67f1b8d1d28d2_39380/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/56470a9a70304e25a1f67f1b8d1d28d2_39380/preview_video_talk_1.mp4
Kavya_standing_outdoorsport_side,Kavya Outdoor Sport Side,female,https://files2.heygen.ai/avatar/v3/37481bb8748940fb87ba3fcafaaa2539_39470/preview_target.webp,https://files2.heygen.ai/avatar/v3/37481bb8748940fb87ba3fcafaaa2539_39470/preview_video_target.mp4
Kavya_sitting_sofa_front,Kavya Sofa Front,female,https://files2.heygen.ai/avatar/v3/7ce2094fd02547ae8a859d72c1b5c5bc_39590/preview_target.webp,https://files2.heygen.ai/avatar/v3/7ce2094fd02547ae8a859d72c1b5c5bc_39590/preview_video_target.mp4
Kavya_sitting_sofa_side,Kavya Sofa Side,female,https://files2.heygen.ai/avatar/v3/23a34d8f91754a4d9855420362330358_39700/preview_target.webp,https://files2.heygen.ai/avatar/v3/23a34d8f91754a4d9855420362330358_39700/preview_video_target.mp4
Kelly_Pink_Shirt_Front,Kelly in Pink Shirt (Front),female,https://files2.heygen.ai/avatar/v3/e3b245bcf41b497da8d5f6dedddf3fdc_34380/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/e3b245bcf41b497da8d5f6dedddf3fdc_34380/preview_video_talk_1.mp4
Kelly_Pink_Shirt_Left,Kelly in Pink Shirt (Left),female,https://files2.heygen.ai/avatar/v3/68e38a4ca8354698a6a2a98094a92dc8_34390/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/68e38a4ca8354698a6a2a98094a92dc8_34390/preview_video_talk_1.mp4
Kelly_Pink_Shirt_Right,Kelly in Pink Shirt (Right),female,https://files2.heygen.ai/avatar/v3/f0d42e29dde746e7a8bfe17626b8c08a_34400/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/f0d42e29dde746e7a8bfe17626b8c08a_34400/preview_video_talk_1.mp4
Kristin_public_2_20240108,Kristin in Black Suit,female,https://files2.heygen.ai/avatar/v3/f94222a03cee4adaa110761a374cfadc_13181/preview_talk_5.webp,https://files2.heygen.ai/avatar/v3/f94222a03cee4adaa110761a374cfadc_13181/preview_video_talk_5.mp4
Leos_standing_office_front,Leos Office Front 2,male,https://files2.heygen.ai/avatar/v3/aab1172d472e474e98a85e262dab0dae_38050/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/aab1172d472e474e98a85e262dab0dae_38050/preview_video_talk_1.mp4
Leos_sitting_office_front,Leos Office Front,male,https://files2.heygen.ai/avatar/v3/167f0f21269445be8eb3964aee62bbad_38050/preview_target.webp,https://files2.heygen.ai/avatar/v3/167f0f21269445be8eb3964aee62bbad_38050/preview_video_target.mp4
Leos_standing_office_side,Leos Office Side 2,male,https://files2.heygen.ai/avatar/v3/bb7d7a3065934a589ce70b208624edfd_38060/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/bb7d7a3065934a589ce70b208624edfd_38060/preview_video_talk_1.mp4
Leos_sitting_office_side,Leos Office Side,male,https://files2.heygen.ai/avatar/v3/774bc8aa4baa452ea438af6ae7a7ab3d_38060/preview_target.webp,https://files2.heygen.ai/avatar/v3/774bc8aa4baa452ea438af6ae7a7ab3d_38060/preview_video_target.mp4
Leos_standing_sofa_front,Leos Sofa Front 2,male,https://files2.heygen.ai/avatar/v3/038adceb6f2a443099edf51f2836e12b_38260/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/038adceb6f2a443099edf51f2836e12b_38260/preview_video_talk_1.mp4
Leos_sitting_sofa_front,Leos Sofa Front,male,https://files2.heygen.ai/avatar/v3/4da0419e57454aab9e321f42aa972375_38260/preview_target.webp,https://files2.heygen.ai/avatar/v3/4da0419e57454aab9e321f42aa972375_38260/preview_video_target.mp4
Leos_standing_sofa_side,Leos Sofa Side 2,male,https://files2.heygen.ai/avatar/v3/dcbef159fe8047c88710734ecd77dc63_38270/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/dcbef159fe8047c88710734ecd77dc63_38270/preview_video_talk_1.mp4
Leos_sitting_sofa_side,Leos Sofa Side,male,https://files2.heygen.ai/avatar/v3/62caaf8e206a413e9783ce865b116832_38270/preview_target.webp,https://files2.heygen.ai/avatar/v3/62caaf8e206a413e9783ce865b116832_38270/preview_video_target.mp4
Leszek_sitting_lounge_front,Leszek Lounge Front,male,https://files2.heygen.ai/avatar/v3/67f5c5d34f304271a3d25de529ce669b_38490/preview_talk_1.webp,https://files2.heygen.ai/avatar/v3/67f5c5d34f304271a3d25de529ce669b_38490/preview_video_talk_1.mp4
Leszek_sitting_lounge_side,Leszek Lounge Side,male,https://files2.heygen.ai/avatar/v3/1995ed4d96bd4879937e7cbaae09eb4f_38500/preview_talk_2.webp,https://files2.heygen.ai/avatar/v3/1995ed4d96bd4879937e7cbaae09eb4f_38500/preview_video_talk_2.mp4
