voice_id,language,gender,name,preview_audio,support_pause,emotion_support,support_interactive_avatar
c9d7dad727f5433281a2fd0e8ecbb9bd,Arabic,Female,Maryam - Natural,https://static.heygen.ai/voice_preview/4eef28034bdf4a2e9961c8f53dc2d85d.wav,False,False,True
cbb56828d798491e9f601a5415415e25,Spanish,Female,Larissa - Friendly,https://static.heygen.ai/voice_preview/Jg5MDxyd6pjrPhvPLepFdh.wav,False,False,True
cc29d03937d14240acf109c827a9a51a,English,Female,Aria - Newscaster,https://static.heygen.ai/voice_preview/5vzP2xA79TcGpndVngHBbA.wav,False,False,True
ccb30e87c6b34ca8941f88352c71612d,English,Male,Noah - Serious,https://static.heygen.ai/voice_preview/UDzn8mZ5eKbXrQQojCVMud.wav,False,False,True
cd658f1164c1489093607163fc83ba62,Thai,Female,Premwadee - Natural,https://resource.heygen.ai/text_to_speech/AfRgvAYeTJ8QuGPCfKQGDd.wav,False,False,True
cdd9ca1e09e34867a23d0cf77deb52ea,Hebrew,male,Isaiah - Serious,https://resource.heygen.ai/text_to_speech/eKopqa4baZHxpgD6D63sy9.mp3,False,False,False
ced64f6c3e56455692a04e6106db9dde,French,Male,Fabrice - Friendly,https://static.heygen.ai/voice_preview/af486fe2ca8747538656025e556fac50.wav,False,False,True
ceebaab47af040a49edcbd27dc8f7dbe,Filipino,Female,Luningnig,https://resource.heygen.ai/text_to_speech/htZTETbhCoDCsCYKDUmnw6.mp3,False,False,False
cfdb383951144f56a5198869636ccd17,Portuguese,Male,Antonio - Natural,https://static.heygen.ai/voice_preview/82871b89da0d42f0bc9c64681f00ae48.wav,False,False,True
d0ba3a24e9fc49b1ae528a0dca5bf141,Bangla,Male,Abhijit - Natural,https://resource.heygen.ai/text_to_speech/9jQ4aSpHwQrSKpAAuui9nD.mp3,False,False,False
d0c68b40ab8a45f8aa551404d780cce8,English,Female,Lea_on_balcony,https://resource.heygen.ai/text_to_speech/iGVJzMk3mkBV2oB2z9fMUL.mp3,False,False,False
d0d5c7aad38d4ec1a12f2ebd3233e097,English,male,d0d5c7aad38d4ec1a12f2ebd3233e097,https://resource.heygen.ai/text_to_speech/W6Jwdhzp7nmp9qYs5wePaN.mp3,False,False,False
d252ca05aabc4ed587098201f42e6172,Spanish,Female,Abril - Natural,https://static.heygen.ai/voice_preview/T3DNmvM7x8VVuY9S64B5YU.wav,False,False,True
d277a73d00ec427ba820cb7904618c56,Turkish,male,Mustafa,https://static.heygen.ai/voice_preview/pcE7icXREqUtwK4RRWA3XC.wav,False,False,False
d2d4788928f443f5b8d6c60f201030cd,Dutch,Female,Hanna -  Natural,https://static.heygen.ai/voice_preview/czaXYBZNro2An5BvAddGEa.wav,False,False,False
d2ec95840fa84bc38fcb4bf04cd12f9e,Arabic,Male,Moaz - Professional,https://static.heygen.ai/voice_preview/1672ce3d29b94d39bb60c6756a61ee9d.wav,False,False,True
d336d17c60fe488bb7f7c16301e1d1d5,French,Male,Maurice - Professional,https://static.heygen.ai/voice_preview/ffe9abccec3b4b02a86684a97ee187dc.wav,False,False,True
d4374e1ee455465cac7600f318a84624,Arabic,Male,Laith - Warm,https://static.heygen.ai/voice_preview/0ce94b0dc6fb4e6b82c4064e405a7852.wav,False,False,True
d47ae8f1b293429f9e1513ce85d482e4,German,Female,Klarissa - Professional,https://static.heygen.ai/voice_preview/abf1df2570c944b9ab5d1ecc8aa8c763.wav,False,False,True
d5fdcfda99cd44dba12a4ea0076a7271,Italian,female,Pierina - Natural,https://static.heygen.ai/voice_preview/oGWBgMc6H2RntkhkkjmAhG.wav,False,False,True
d61a2c54f4b4401d87777a218b2d2ae4,Turkish,female,Fatma,https://static.heygen.ai/voice_preview/HVNsr9iNsYJQBNzrbQdgXc.wav,False,False,False
d62a0ce960434056b25c058bc4fa2509,Spanish,Male,Jorge - Professional,https://static.heygen.ai/voice_preview/3dcdbcc214864ffb830b2795dc3a25e9.wav,False,False,True
d7bbcdd6964c47bdaae26decade4a933,English,Male,Christopher - Calm,https://static.heygen.ai/voice_preview/Pn2tXVGjpwyHpWTsKFj87X.wav,False,False,True
da239df5428c67c12c3271d2a0d3b66c,Portuguese,Male,Humberto - Professional,https://static.heygen.ai/voice_preview/cfff49b2ad534ec0bcff4fac6584c588.wav,False,False,True
dbcfe683e60a4bed9b8957d1f5d6de98,Italian,Male,Diego - Natural,https://static.heygen.ai/voice_preview/bdc08e6dbb004af4bf395d2dd0ad8645.wav,False,False,True
dbe43f2b612d4ffab71925ebf53a0b4f,Spanish,Female,Catalina - Warm,https://static.heygen.ai/voice_preview/81d8ecf79e604a96a63c8619b8290d60.wav,False,False,True
dbf999472fe147be9de01004103c21ea,Portuguese,Female,Adriana - Natural,https://static.heygen.ai/voice_preview/56f9ef0f038c4bc28a21ffc254bec715.wav,False,False,False
dcf69bbbab5b41f2b75b9f86316c06c5,Hindi,Female,Aruna - Natural,https://static.heygen.ai/voice_preview/b1303134695d4d0e8d6308ac7d22bd3e.wav,False,False,False
dd47dadb46f4b930cc760d8f3ad44fd9,Turkish,Female,Emel,https://static.heygen.ai/voice_preview/008e01d2a6a94cfca6a4cca5951a7320.wav,False,False,True
de6ad44022104ac0872392d1139e9364,Chinese,Female,Xiaoxin - Professional,https://static.heygen.ai/voice_preview/6a435813c0dd43a4af272ff8fffcc959.wav,False,False,True
df1b0eaaf0cb4229b238ec530828ea83,Urdu,Female,Uzma - Natural,https://resource.heygen.ai/text_to_speech/myqPkFjsztfyCdTNanH3LT.wav,False,False,True
dfaf1a62e9bc4616985f2bfab5a3f656,Arabic,Male,Hedi - Friendly,https://static.heygen.ai/voice_preview/a050da8d411744029d4b04a1840b25ee.wav,False,False,True
dfff8709ee4d4eeba79dd7f35dd61813,English,Female,Lea5fast,https://resource.heygen.ai/text_to_speech/qtNDKg5rw4fd4CZ9w8KQoB.mp3,False,False,False
e052b69dbb6c4930a46b14960ee11dce,Hebrew,male,Aryeh - Natural,https://resource.heygen.ai/text_to_speech/a4Dvpi2rZjskrw3iB72LYf.mp3,False,False,False
e17b99e1b86e47e8b7f4cae0f806aa78,English,Male,Liam - Professional,https://static.heygen.ai/voice_preview/8sg49P4MFQnpDvpRkaR6M9.wav,False,False,True
e203c4c715894385b81187f2f26ac6f9,Arabic,Female,Sana - Professional,https://static.heygen.ai/voice_preview/89057be683794a5f8e5e135465922534.wav,False,False,True
e2258039f0de4e7bbe577e9499429a26,English,male,Brandon_outside_in_cafe_without_mic,https://resource.heygen.ai/text_to_speech/dLnSdRUWEugiVDJhdh2xM3.mp3,False,False,False
e280fba0eada0e3127e2c2a58e1206cb,Turkish,Male,Ahmet,https://static.heygen.ai/voice_preview/9f00961fddfb4d729a83f2aca7637a67.wav,False,False,True
e28101b169c54f2fafd9035cb0226a89,Turkish,male,Murat,https://static.heygen.ai/voice_preview/vc2cthvzyZ2Ms99ixgty2N.wav,False,False,False
e2b70c60a32a4a0aa97da7eaa20c8b7e,Spanish,Male,Marcelo - Warm,https://static.heygen.ai/voice_preview/6yYtgCCvAoyU8CskNNhXYc.wav,False,False,True
e3e89b7996b94daebf8a1d6904a1bd11,English,Male,Wilder - Natural,https://static.heygen.ai/voice_preview/UjH2pdBnSE2N2MV4ebFgQe.wav,False,False,False
e4878ce9b703461695bf793c0df0d2b1,Indonesian,Female,Gadis - Natural,https://static.heygen.ai/voice_preview/c396e01cbd894c4e997e9a96773f7e0d.wav,False,False,True
e4dcfd51f07d4b93a0468a48a782b50e,Portuguese,Female,Francisca - Cheerful,https://static.heygen.ai/voice_preview/15ae85373431429b862e57029c3c7bf4.wav,False,False,True
e529c8c45a8347fc870adb030ffab172,Malay,Male,Amir - Natural,https://static.heygen.ai/voice_preview/P3C2CYa4AwimBqzzobw3Ay.wav,False,False,False
e6f941fd57e64b3ba000c53263d6ba28,Dutch,Female,Colette - Newscaster,https://static.heygen.ai/voice_preview/8WRR8WkEhViGVLAVrtwAMW.wav,False,False,True
e705f31fa48846a2b1bea49387c2c7cf,Greek,Female,Athina - Natural,https://static.heygen.ai/voice_preview/19e4574154514c65ad2e647ed949fc78.wav,False,False,True
e756772fbb9b49828a9f24c8a905c58a,Polish,Female,Agnieszka - Professional,https://static.heygen.ai/voice_preview/e30356ac8e974425a205dbb22c4ff57e.wav,False,False,True
e9472c5d7bda495d8813fb6bc757eaa3,English,Female,Marieke - Natural,https://static.heygen.ai/voice_preview/mVX39uo7mwzwMUxszXddPb.wav,False,False,False
e9a57ec649c8e7db9d8104529374b2c3,Portuguese,Male,Donato - Natural,https://static.heygen.ai/voice_preview/e6357e680feb469fbb989596e572ef4e.wav,False,False,True
eb835549ef234630a868dee8a99e09c1,English,male,BRANDON_Cafe_with_mic,https://resource.heygen.ai/text_to_speech/M6qktdSnjfGC2CJneykJRd.mp3,False,False,False
ebb3e19fb57744fbb32285fe2010d36d,Danish,Male,Jeppe - Natural,https://static.heygen.ai/voice_preview/R7vYzdDa9GQoefxNsgRtKG.wav,False,False,True
ec218e50cc9c4991894676a31e4804c5,Romanian,Male,Emil - Natural,https://static.heygen.ai/voice_preview/emBBNYQB7xhLjpgp5L4F9q.wav,False,False,True
ec4aa6ac882147ffb679176d49f3e41f,English,Male,Eric - Newscaster,https://static.heygen.ai/voice_preview/QyfEredcYX3MKGkBGudZ9H.wav,False,False,True
ec971490059245d3953fd895ee37ab09,Spanish,Female,Vera - Friendly,https://static.heygen.ai/voice_preview/LqxYEhqSg75meLYWG22j4d.wav,False,False,True
edcaaa625dac4c5088e9e7aeba977621,English,Female,SOPHIE_INSIDE_SITTING_without_mic,https://resource.heygen.ai/text_to_speech/yZBaDKXY6whDnzikSm3Y3d.mp3,False,False,False
edf40d9a721c4d1f8458c9f8794f1a4d,English,Female,Lea_in_car_2,https://resource.heygen.ai/text_to_speech/NV4tM5hApagtKiTCTU2JnP.mp3,False,False,False
ee537ab51bcc475290741093bba4c426,German,Female,Leni - Friendly,https://static.heygen.ai/voice_preview/c9720a439da5474480764fb729791afb.wav,False,False,True
eecd293e7eac4153808ed65dd1cb4daa,Portuguese,Female,Raquel - Warm,https://static.heygen.ai/voice_preview/c96b4c07e6414d3cb99b41fba9f659ff.wav,False,False,True
ef5765a5c2ee49e58f7dd942e67fb6f2,Hindi,Male,Jaidev - Professional,https://static.heygen.ai/voice_preview/f76b718088c54b22bb8da12dbcb78a0f.wav,False,False,False
f084205207c9474e8413b4bbf1a0c170,English,male,lucas_inside,https://resource.heygen.ai/text_to_speech/YzmvM9kgyyJv2akNBUzW8B.mp3,False,False,False
f10a2b62e6ec43fa9eb7078b03e2ba0d,Arabic,Female,Zariyah - Professional,https://static.heygen.ai/voice_preview/86ab2c6c3d4d4e0f8d2f0f844460597e.wav,False,False,True
f1b1d67bd09441589c0bb30f0c0549c9,Spanish,Female,Paola - Cheerful,https://static.heygen.ai/voice_preview/ALJsFyHFoDg6HopopwdyjS.wav,False,False,True
f2846fb5c4c04ca494b721c3fc2526d3,Thai,Female,Achara - Friendly,https://resource.heygen.ai/text_to_speech/YS8eBxpyGx4jibdf6PpruH.wav,False,False,True
f2d44cfdd1dc4846ae54a01d9db9d9fe,Polish,Male,Marek - Natural,https://static.heygen.ai/voice_preview/e92a6b9ce02243d98cc826179b95c5c6.wav,False,False,True
f37bfc7d0be8494c8fa103a4a47eed33,Tamil,Female,Pallavi - Natural,https://static.heygen.ai/voice_preview/sYBhrd5KJFYqy8cShU6VUW.wav,False,False,True
f3abd8faf9f540efb5101c1fa1bc3a35,Croatian,Male,Srecko-Natural,https://static.heygen.ai/voice_preview/msLHmcmT5tCoQgWHAM4mFh.wav,False,False,True
f578e0a57c0b4b46a510bcfdca45a26c,Arabic,Female,Amina - Newscaster,https://static.heygen.ai/voice_preview/936fae57e54d47e58ee1ca0d6efd6e0b.wav,False,False,True
f5a3cb4edbfc4d37b5614ce118be7bc8,English,Male,Ryan - Professional,https://static.heygen.ai/voice_preview/CsXU4XY7SgPPQmo6ZEtnjN.wav,False,False,True
f7658a75545d4b70b04d8784c07bd038,English,Male,Lucas - Natural,https://static.heygen.ai/voice_preview/9ex83FXgouLw6NVytasyH7.wav,False,False,True
f8d7dd6a1bea4907a41b3fa30a66530e,Swedish,Male,Mattias - Natural,https://static.heygen.ai/voice_preview/2PV8YHrZmCSicJHZUVXCwo.wav,False,False,True
f9e6786404354cffbec42f650e9458c6,Swedish,Male,Hugo - Friendly,https://static.heygen.ai/voice_preview/LXpVFuD3MkDKYRpQ8nCnbC.wav,False,False,False
fa4de0d162464cdf9311f73e83a556d7,Swedish,Male,Marcus - Natural,https://static.heygen.ai/voice_preview/BvAUkFVWyJPVoCNBaQ39LD.wav,False,False,False
fa643232596a4786a26834b36df59808,Arabic,Male,Taim - Natural,https://static.heygen.ai/voice_preview/791a92c271244f909bd7ad89098b2176.wav,False,False,True
face330a542b4357aa0611779c64c12f,Spanish,Male,Mateo - Warm,https://static.heygen.ai/voice_preview/4KssrtgEUBeMKn7PuZkqvy.wav,False,False,False
fb3dcd1398534927a2308c3d7ee10c5b,Hebrew,Male,Avril - Natural,https://resource.heygen.ai/text_to_speech/jRD36FrtLeKaecSdBfmEb.wav,False,False,True
fb6ff83d7319492394ab3af233cca8e3,Italian,Female,Elsa - Cheerful,https://static.heygen.ai/voice_preview/dddad5772a66418885cf01b12333466f.wav,False,False,True
fb879a3cd2c040c8a730775b935263a1,German,Female,Elke - Warm,https://static.heygen.ai/voice_preview/cbaff86c906343938144258813bea682.wav,False,False,True
fba666391539492285f14ccf016b63bd,Danish,Female,Christel - Natural,https://static.heygen.ai/voice_preview/YXrv38tGmfPFyQjGWgzB3W.wav,False,False,True
fd26a72bd7724dbea95e4ad5db3a78bc,Filipino,Male,Angelo - Natural,https://resource.heygen.ai/text_to_speech/5drmSLRDHHt3VVZEhvZ5NU.wav,False,False,True
fd6bf3b9c3254137aefbe36972c39349,English,Female,Jane - Serious,https://static.heygen.ai/voice_preview/iuocs4hoQUGTHJoLnzYYyf.wav,False,False,True
fdc76477bc3a49ed9868c8da29535fe3,English,male,Daran_in_car,https://resource.heygen.ai/text_to_speech/z3hVTCK9Lp3sgPzB3aZRwH.mp3,False,False,False
fe13d29d488d4002a9a90dc1537fd544,Spanish,Female,Elvira - Natural,https://static.heygen.ai/voice_preview/82563a4fa769487ea359f7ee26b506c5.wav,False,False,True
fe5b9effb624445ba3913007dd68c77f,English,male,Daran_inside_sitting,https://resource.heygen.ai/text_to_speech/VaNQGEiGRCzMJoqAVHecAC.mp3,False,False,False
feca19f2a24943b3898e8b87f1696edf,French,Female,Charline - Natural,https://static.heygen.ai/voice_preview/e4f2120a63f344b39fca996f5ca00943.wav,False,False,True
fef785686844404baff0391a67c84c1d,Spanish,Female,Estrella - Natural,https://static.heygen.ai/voice_preview/KxdYCK6JvCHpe3ySCTUicZ.wav,False,False,True
ff465a8dab0d42c78f874a135b11d47d,English,Male,Davis - Professional,https://static.heygen.ai/voice_preview/MJy76NRegZK6zmnSzSn7qb.wav,False,False,True
ff5719e3a6314ecea47badcbb1c0ffaa,Portuguese,Female,Ines - Friendly,https://static.heygen.ai/voice_preview/7369fb86158d411380ba510e22de9b55.wav,False,False,False
ffb5979428d642abaa9cae60110824e3,Spanish,Male,Alvaro - Natural,https://static.heygen.ai/voice_preview/fa873604b3344a77896b904c37735c5e.wav,False,False,True
ffdbe4de35d34391830da243f2b82e13,Chinese,Male,Yunxi - Friendly,https://static.heygen.ai/voice_preview/db9a5f4a5a1f4cd7a39c5a675e051a51.wav,False,False,True
0009aabefe3a4553bc581d837b6268cb,English,male,Walter Sinclair,https://resource.heygen.ai/text_to_speech/99L5UXvyBUTeFCswwBSppg.mp3,False,False,False
0011dfc1f6f544f1b8a6988489d6bf47,English,male,Jack Sterling,https://resource.heygen.ai/text_to_speech/pnohtSB7LYKuNtSMHW2t9b.mp3,False,False,False
003a49db4fb34c008076cc86239345c9,English,male,Earnest Edward,https://resource.heygen.ai/text_to_speech/DSrd6myiRN2SQUB8D2nSr6.mp3,False,False,False
01d674cfd32b4728a3fddd21b7e7d543,English,male,Senthil,https://resource.heygen.ai/text_to_speech/4wRmRbxoFRdn42rH2HrBWn.mp3,False,False,False
02385fcb56d84a7c9fbeea6a878b4b00,English,male,Charles Montgomery,https://resource.heygen.ai/text_to_speech/yGdnHswi6RPLCJPQejp7ST.mp3,False,False,False
024bdf73411946c4ac4672df51056cf1,English,female,Sensual Sapphira,https://resource.heygen.ai/text_to_speech/LqrfT4dL8pQzJyxGW7K9i5.mp3,False,False,False
02880d1c6fd94b7799d91135581ed810,English,Female,Blanka - Lifelike,https://resource.heygen.ai/text_to_speech/QLXLQA76pMBmHTNbrt5Nu8.mp3,False,False,False
035ec8f52ec247cdbed5f3bf9f7991ef,English,female,Peaceful Paige,https://resource.heygen.ai/text_to_speech/P4ZQQEx9ZJ8RsTLhWxsVfX.mp3,False,False,False
03fcf8ecb0a94b6b94e9007edb7c35f8,English,male,Reassuring Rupert,https://resource.heygen.ai/text_to_speech/HArXLY8AJgX8a2YcFT7pMf.mp3,False,False,False
042152a30cc44838a617b4b754b55917,English,male,Expressive Evan,https://resource.heygen.ai/text_to_speech/LqqLYiwDG4DSrBW8hXpBiG.mp3,False,False,False
0516c2d857eb425c94e90b068241914e,English,male,Dynamic Derek,https://resource.heygen.ai/text_to_speech/5Ndoofyqi5CxMTRSaUeKW6.mp3,False,False,False
051a4794b02d4438a99258edfbdf7be6,English,male,Augustus,https://resource.heygen.ai/text_to_speech/dexqmv42CFeLgXEhu4KWYc.mp3,False,False,False
06e81a5d7c8b41818d3f0b38f7cf15a1,Indonesian,male,Breezy Bagus,https://resource.heygen.ai/text_to_speech/WU2bkpo3ebsovvD5uSR8cB.mp3,False,False,False
074ec91a4d9945e29b478c3d1215b45f,French,male,Étienne Dubois,https://resource.heygen.ai/text_to_speech/fd2S2wku4KKkjB5WDKb4vm.mp3,False,False,False
07530cc9a6a846f2b17f404070f50893,English,neutral,Robo-Rex,https://resource.heygen.ai/text_to_speech/HnKSTV5DCziMFUPr4MDDth.mp3,False,False,False
077ab11b14f04ce0b49b5f6e5cc20979,English,Male,Paul - Natural,https://static.heygen.ai/voice_preview/k6dKrFe85PisZ3FMLeppUM.mp3,False,False,False
07d2ba65847541feb97abc9b60181555,English,male,Smooth Dev,https://resource.heygen.ai/text_to_speech/SVR8yzetKpYKjvV36DLkVW.mp3,False,False,False
080ae8ef6a0c48b98486a48be132fdd0,English,female,Husky Hazel,https://resource.heygen.ai/text_to_speech/YKHUhgFzjRv6G3sEuGtZqE.mp3,False,False,False
080d9383c0314056aef392892e009806,English,unknown,Daran inside booth,https://static.heygen.ai/voice_preview/ef3c5118e9b84875b1de93b258ceac7f.mp3,False,False,False
084760b4922a44599575c770070ec2d7,English,female,Peppy Stella,https://resource.heygen.ai/text_to_speech/FzPvkRntsBMY7KpxY6bDEU.mp3,False,False,False
086b225655694cd9ae60e712469ce474,English,male,Arthur - Natural,https://static.heygen.ai/voice_preview/au9cu3oknHoCTr3YtVjKAf.mp3,False,False,False
088da045d8114ca39add4a75df8ed9a0,English,male,Alistair Blackwood,https://resource.heygen.ai/text_to_speech/LSYjoLQWfDLDybW9TV4jbJ.mp3,False,False,False
09a3fec399484100accdeac9d81c6bd8,English,female,Lizzie,https://resource.heygen.ai/text_to_speech/muXU96PvFvEpZzgVFvb75V.mp3,False,False,False
0a82bb7441ca46eb8ec3f20b88249ebe,English,Female,Ida - Lifelike,https://resource.heygen.ai/text_to_speech/ZTXhgCKeBkhiwA4CPpYNFT.mp3,False,False,False
0adc547b76a5401c856274c379904eb7,Hindi,male,Luminous Laksh,https://resource.heygen.ai/text_to_speech/36NHtcr6PpLDMhHYthrZ5A.mp3,False,False,False
0afad27750c44acfaf0b1fa2381182bb,English,Female,Ophelia - Lifelike,https://resource.heygen.ai/text_to_speech/ER9NxCbjSVgqXrVCGrHK7T.mp3,False,False,False
0b464b2f4e2249a4b5a05e60eaf41e7e,Hindi,female,Riya Mehta,https://resource.heygen.ai/text_to_speech/mLoyvLYfGjmG9UTqED9TMn.mp3,False,False,False
0b47b5a637e944f9bfd49913999b344b,English,male,Ben Hart,https://resource.heygen.ai/text_to_speech/f6itwkrqMR9yoVVBJEQTRM.mp3,False,False,False
0b621cd5bbb74f90857d1addc4aeb0b5,Hindi,female,Anushka Priya,https://resource.heygen.ai/text_to_speech/QxHmHW79JrVbowdobftMx4.mp3,False,False,False
0ba782bdd9894daf9dd1f95e45e3e321,Japanese,male,Yamato,https://resource.heygen.ai/text_to_speech/yx7NSMALQCTh5wCNcnmFqi.mp3,False,False,False
0be18589507d46419c8fd8aab496683e,English,male,Vocal Victor,https://resource.heygen.ai/text_to_speech/9eYevPv9XAJQUjprcZM4eC.mp3,False,False,False
0c2151d538844c70a8b096de533f2828,English,male,"Relaxed Reece
",https://resource.heygen.ai/text_to_speech/VVtxGT8csd9Sxbf3oiCE2S.mp3,False,False,False
0c6c4da15c7a4719bc3b60dc21c2104e,English,male,Mellow Adam,https://resource.heygen.ai/text_to_speech/UZcXgiWgfsyn5D6jKFBqQC.mp3,False,False,False
0c988767e0244bb980b40e6ec61103f6,English,Female,Milena - Lifelike,https://resource.heygen.ai/text_to_speech/7G9ngqkPRcnXPMDd4Pamda.mp3,False,False,False
0d23c5b2f6004e909802a2e8bfcd52c2,Portuguese,female,Ana Carvalho,https://resource.heygen.ai/text_to_speech/qGgtRKZsqWK8zWmt3bBH4L.mp3,False,False,False
0d4d97379a6746baa5dfc692b37774d4,English,male,Barrister Bennett,https://resource.heygen.ai/text_to_speech/Z2CS4XMdr3BF3k3HRtzuJZ.mp3,False,False,False
0d7dc8e448c14541bd13db360d278a83,English,male,Silas Hawthorne,https://resource.heygen.ai/text_to_speech/RH38swNREFbB6xUSxUhzLY.mp3,False,False,False
0da51c9263c64f249a7a8059b42388dc,English,female,Nancy Blake,https://resource.heygen.ai/text_to_speech/W5qT4XB3DN698JpmLavNvk.mp3,False,False,False
0eb85e6e8710473b82f7e88609ba3053,German,male,Steadfast Stefan,https://resource.heygen.ai/text_to_speech/GHXSSrXwvbyLgUUBPaHHsB.mp3,False,False,False
0ebe70d83b2349529e56492c002c9572,English,Male,Antoni - Friendly,https://static.heygen.ai/voice_preview/TwupgZ2az5RiTnmAifPmmS.mp3,False,False,False
0f6610678bfa4a1eb827d128662dca11,English,male,Charming Charles,https://resource.heygen.ai/text_to_speech/SHuXPStZssWB3RsCYAycnM.mp3,False,False,False
1062976ea8bf42f4adc27c7e868b8fde,Spanish,male,Vibrant Victor,https://resource.heygen.ai/text_to_speech/vaZPX7WQZ9bKnZqpEeAuNA.mp3,False,False,False
10863794b2454eaa8781f377939d6f14,English,male,Gerardo - Lifelike,https://resource.heygen.ai/text_to_speech/WAGCCD6RvJffdcehxqWj9b.mp3,False,False,False
11312a8b152f4449a0494cdaac7d8ed1,English,Female,Kavya - Lifelike,https://resource.heygen.ai/text_to_speech/SFR9TcX56fr7vmAJF6CsB.mp3,False,False,False
1156e00bc07f47cd94facef758b51f25,English,female,Delicate Daisy,https://resource.heygen.ai/text_to_speech/UHUqtTQZo74sQThhWjcuHB.mp3,False,False,False
118949676b0a46629d1ad52981c3ef84,German,male,Deep Dieter,https://resource.heygen.ai/text_to_speech/tGfvZxaiWSPZYatMkgB2pF.mp3,False,False,False
123ff78821c543a7a32a50570919590b,English,male,Reginald Hawke,https://resource.heygen.ai/text_to_speech/XKUiPCDs2qm2T8KBAqLZpV.mp3,False,False,False
126998ffe2ea4bbfa8014f558b836745,Portuguese,female,Elegant Elisa,https://resource.heygen.ai/text_to_speech/5fxwxVZbpP2AHBUPQB4uTQ.mp3,False,False,False
1335bb2f851a41848306f22787267439,English,male,Fresh Finn,https://resource.heygen.ai/text_to_speech/G7QZLnZSkHShYBzLXqMnwn.mp3,False,False,False
134fb6d6515441e2b58b2157f44d5420,English,male,Grandpa Joe,https://resource.heygen.ai/text_to_speech/DZVnRuLZNjabKSqWYuLZyf.mp3,False,False,False
13be37a20b2448b7ad9db1a8669e5569,English,male,Mellow Michael,https://resource.heygen.ai/text_to_speech/9KcFxCNBSKgWdncp7MhEy7.mp3,False,False,False
1519fd8fe5d440a2b58770a6762511de,English,male,Serene Simon,https://resource.heygen.ai/text_to_speech/M8ZSNwpLXJCHBu88P6dkjj.mp3,False,False,False
15869019e19743ba856c5ae9d6a3d7cf,English,male,Harmonious Henry,https://resource.heygen.ai/text_to_speech/6cTGvGeKoB6qLsgymtkr4K.mp3,False,False,False
15bd057749e24626b06ea471c2c35b43,English,female,Meadow Lark,https://resource.heygen.ai/text_to_speech/NoGk7FhJhJCD3SCUubSWQ6.mp3,False,False,False
15c34793e92442388fc489bbcd58992b,English,female,Evelyn Harper,https://resource.heygen.ai/text_to_speech/XSoaXhDj3fq9PRr4uqmQWJ.mp3,False,False,False
1614798cf29e4a67924c19842ef508d4,German,male,Reserved Rainer,https://resource.heygen.ai/text_to_speech/3RpoDaK8ECZ9tsJ6URcGSN.mp3,False,False,False
1735bcc2f02f421c9ddd910dcb16da79,English,male,Soothing Sage,https://resource.heygen.ai/text_to_speech/kDkQ6ypG24FyCLYCj2aGhV.mp3,False,False,False
1740a5f178364db39a3ce2388bd52e43,English,male,Tommy Reed,https://resource.heygen.ai/text_to_speech/6ws632Njjrv4NiyfR9qPqT.mp3,False,False,False
17be5f785d2b4ba78f9fdc4bdf37aa7a,English,male,Noah Lewis,https://resource.heygen.ai/text_to_speech/zJawXYN2r5QjNXmvjAUYmB.mp3,False,False,False
1840d6dd209541d18ce8fdafbdbf8ed8,English,Male,Sam - Natural,https://static.heygen.ai/voice_preview/cGGnM8FCWYJBqCEgbEfM59.mp3,False,False,False
184c9014f94142ae949363089aaf53dd,English,male,Affable Aaron,https://resource.heygen.ai/text_to_speech/5UmCdHXYy6jM6bwwJncfnn.mp3,False,False,False
18afa718c6c84c5a9312e922dfe3e6da,English,female,Calm Eva,https://resource.heygen.ai/text_to_speech/xf5wKwEEDa3yKT49FNb3R4.mp3,False,False,False
1937b05864a747a7b77c23cb0920a9cc,English,male,Dynamic Dylan,https://resource.heygen.ai/text_to_speech/5rKe92Qums3E9wNuXtZQW8.mp3,False,False,False
1954007b99864212b751f13271c381b3,English,male,Norman,https://resource.heygen.ai/text_to_speech/v2GEwfXeGvvDh2EupEKj3G.mp3,False,False,False
19b194577a624ab19c9e148b4ab55cd3,English,male,Serene Sam,https://resource.heygen.ai/text_to_speech/H2KTbqJ8khuEKCHHuZwfqX.mp3,False,False,False
1aa48c70e154472c9d6fa5af8b602b1d,English,male,Fernando - Lifelike,https://resource.heygen.ai/text_to_speech/Tbz48jeFyWjNRmSioRH628.mp3,False,False,False
1b4dd4370bca4e169d4097d723c344f9,English,female,Dynamic Daisy,https://resource.heygen.ai/text_to_speech/LdasFyGMbSsj6AXFAQ9uaA.mp3,False,False,False
1b9311d82b854fa28a1be91c635b38d6,English,male,Timid Tommy,https://resource.heygen.ai/text_to_speech/As9NGXtYZbZm9suZ8dgnm5.mp3,False,False,False
1bd41839492f4f22b97f1a6678aded7b,Hindi,female,Aahana Verma,https://resource.heygen.ai/text_to_speech/n2jH6YS36dhfu75SfsqF6V.mp3,False,False,False
1bd8ba4005004e6abfa46fad9ace1091,English,male,Diran - Professional,https://resource.heygen.ai/text_to_speech/locale=model=id=kfPUow8BG5K7zZgHZqGGVf.mp3,False,False,False
1c5dc9a8f8cf4de0932f91d75f43a15d,French,male,Young Olivier,https://resource.heygen.ai/text_to_speech/EJAnkjEJLKWBw3DNW2Xk7j.mp3,False,False,False
1c7aea10aab1475ebc72553c1fa9da51,English,Female,Blanka - Outdoor,https://resource.heygen.ai/text_to_speech/u7wKvLRGcWfs553d7mdDsQ.mp3,False,False,False
